LOG bench nim-seq=2472 nim-array=1415 c-queue=1408 bitboard=8058 components=8063 simd=8152 inline-asm=8073 simd-masks=837 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=76889 nim-array=39900 c-queue=39784 bitboard=10251 components=9048 simd=10823 inline-asm=9232 simd-masks=1706 masks=7777 masks-simd=435 mismatches=0
LOG bench nim-seq=40608 nim-array=20224 c-queue=20181 bitboard=9370 components=8734 simd=10107 inline-asm=8876 simd-masks=1508 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=8241 nim-array=4365 c-queue=4429 bitboard=8207 components=8200 simd=8452 inline-asm=8250 simd-masks=974 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=15317 nim-array=7137 c-queue=7094 bitboard=8842 components=8856 simd=9307 inline-asm=9008 simd-masks=1630 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=57839 nim-array=29126 c-queue=29010 bitboard=9312 components=8571 simd=9692 inline-asm=8671 simd-masks=1310 masks=7696 masks-simd=435 mismatches=0
LOG bench nim-seq=38823 nim-array=19266 c-queue=19224 bitboard=9006 components=8503 simd=9307 inline-asm=8596 simd-masks=1277 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=22045 nim-array=11003 c-queue=10922 bitboard=8560 components=8060 simd=8662 inline-asm=8110 simd-masks=974 masks=7521 masks-simd=435 mismatches=0
LOG bench nim-seq=25510 nim-array=12514 c-queue=12472 bitboard=8907 components=8663 simd=9407 inline-asm=8782 simd-masks=1437 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=63904 nim-array=32451 c-queue=32335 bitboard=9510 components=8571 simd=9842 inline-asm=8671 simd-masks=1310 masks=7696 masks-simd=435 mismatches=0
LOG bench nim-seq=27750 nim-array=13666 c-queue=13585 bitboard=8733 components=8233 simd=8802 inline-asm=8290 simd-masks=1007 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=29191 nim-array=13874 c-queue=13722 bitboard=9368 components=9154 simd=9712 inline-asm=9337 simd-masks=1928 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=35458 nim-array=17310 c-queue=17195 bitboard=9121 components=8663 simd=9457 inline-asm=8782 simd-masks=1437 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=70794 nim-array=36451 c-queue=36335 bitboard=9570 components=8631 simd=9902 inline-asm=8731 simd-masks=1310 masks=7756 masks-simd=435 mismatches=0
LOG bench nim-seq=42798 nim-array=21403 c-queue=21397 bitboard=9240 components=8607 simd=9212 inline-asm=8719 simd-masks=1481 masks=7561 masks-simd=435 mismatches=0
LOG bench nim-seq=13530 nim-array=7000 c-queue=7029 bitboard=8511 components=8518 simd=8877 inline-asm=8599 simd-masks=1272 masks=7681 masks-simd=435 mismatches=0
LOG bench nim-seq=31236 nim-array=15176 c-queue=15061 bitboard=9022 components=8630 simd=9307 inline-asm=8742 simd-masks=1404 masks=7661 masks-simd=435 mismatches=0
LOG bench nim-seq=93081 nim-array=48281 c-queue=48092 bitboard=9970 components=8652 simd=10023 inline-asm=8752 simd-masks=1310 masks=7777 masks-simd=435 mismatches=0
LOG bench nim-seq=49364 nim-array=25251 c-queue=25208 bitboard=9338 components=8708 simd=9647 inline-asm=8836 simd-masks=1442 masks=7701 masks-simd=435 mismatches=0
